ID TIME DONE
# Manager.Done #1
15 15.4177 1.0
15 15.4177 1.0
15 1000.08 1.0
# Manager.Done #16
16 0.0 0.0
16 28.5956 0.0
16 28.5956 0.0
16 29.2218 1.0
16 29.2218 1.0
16 1000.87 1.0
# Manager.Done #17
17 0.0 0.0
17 15.2567 0.0
17 15.2567 0.0
17 15.7257 1.0
17 15.7257 1.0
17 1000.07 1.0
# Manager.Done #18
18 0.0 0.0
18 15.9309 0.0
18 15.9309 0.0
18 16.2356 1.0
18 16.2356 1.0
18 1000.27 1.0
# Manager.Done #19
19 0.0 0.0
19 20.5849 0.0
19 20.5849 0.0
19 21.3618 1.0
19 21.3618 1.0
19 1000.09 1.0
# Manager.Done #20
20 0.0 0.0
20 11.2502 0.0
20 11.2502 0.0
20 11.8627 1.0
20 11.8627 1.0
20 1000.58 1.0
# Manager.Done #21
21 0.0 0.0
21 43.2332 0.0
21 43.2332 0.0
21 44.0078 1.0
21 44.0078 1.0
21 1000.09 1.0
# Manager.Done #22
22 0.0 0.0
22 25.9593 0.0
22 25.9593 0.0
22 26.6828 1.0
22 26.6828 1.0
22 1000.13 1.0
# Manager.Done #23
23 0.0 0.0
23 51.9564 0.0
23 51.9564 0.0
23 52.4702 1.0
23 52.4702 1.0
23 1000.09 1.0
# Manager.Done #24
24 0.0 0.0
24 27.9411 0.0
24 27.9411 0.0
24 28.6951 1.0
24 28.6951 1.0
24 1000.39 1.0
# Manager.Done #25
25 0.0 0.0
25 27.1782 0.0
25 27.1782 0.0
25 27.8868 1.0
25 27.8868 1.0
25 1000.07 1.0
# Manager.Done #26
26 0.0 0.0
26 24.5342 0.0
26 24.5342 0.0
26 25.2693 1.0
26 25.2693 1.0
26 1000.05 1.0
# Manager.Done #27
27 0.0 0.0
27 27.0576 0.0
27 27.0576 0.0
27 27.1714 1.0
27 27.1714 1.0
27 1000.07 1.0
# Manager.Done #28
28 0.0 0.0
28 31.2935 0.0
28 31.2935 0.0
28 32.0494 1.0
28 32.0494 1.0
28 1000.48 1.0
# Manager.Done #29
29 0.0 0.0
29 4.04246 0.0
29 4.04246 0.0
29 4.25444 1.0
29 4.25444 1.0
29 1000.21 1.0
# Manager.Done #30
30 0.0 0.0
30 32.5663 0.0
30 32.5663 0.0
30 33.0955 1.0
30 33.0955 1.0
30 1000.32 1.0
# Manager.Done #31
31 0.0 0.0
31 39.742 0.0
31 39.742 0.0
31 40.3461 1.0
31 40.3461 1.0
31 1000.19 1.0
# Manager.Done #32
32 0.0 0.0
32 66.3239 0.0
32 66.3239 0.0
32 67.022 1.0
32 67.022 1.0
32 1000.05 1.0
# Manager.Done #33
33 0.0 0.0
33 49.4797 0.0
33 49.4797 0.0
33 49.777 1.0
33 49.777 1.0
33 1000.44 1.0
# Manager.Done #34
34 0.0 0.0
34 17.8673 0.0
34 17.8673 0.0
34 18.6332 1.0
34 18.6332 1.0
34 1000.06 1.0
# Manager.Done #35
35 0.0 0.0
35 6.71766 0.0
35 6.71766 0.0
35 7.43101 1.0
35 7.43101 1.0
35 1000.07 1.0
# Manager.Done #36
36 0.0 0.0
36 31.2289 0.0
36 31.2289 0.0
36 31.7817 1.0
36 31.7817 1.0
36 1000.17 1.0
# Manager.Done #37
37 0.0 0.0
37 18.031 0.0
37 18.031 0.0
37 18.7999 1.0
37 18.7999 1.0
37 1000.23 1.0
# Manager.Done #38
38 0.0 0.0
38 13.8561 0.0
38 13.8561 0.0
38 14.3305 1.0
38 14.3305 1.0
38 1000.02 1.0
# Manager.Done #39
39 0.0 0.0
39 40.1615 0.0
39 40.1615 0.0
39 40.9318 1.0
39 40.9318 1.0
39 1000.02 1.0
# Manager.Done #40
40 0.0 0.0
40 12.3983 0.0
40 12.3983 0.0
40 12.9881 1.0
40 12.9881 1.0
40 1000.61 1.0
# Manager.Done #41
41 0.0 0.0
41 21.8417 0.0
41 21.8417 0.0
41 22.302 1.0
41 22.302 1.0
41 1000.11 1.0
# Manager.Done #42
42 0.0 0.0
42 13.9192 0.0
42 13.9192 0.0
42 14.132 1.0
42 14.132 1.0
42 1000.11 1.0
# Manager.Done #43
43 0.0 0.0
43 28.4693 0.0
43 28.4693 0.0
43 29.1273 1.0
43 29.1273 1.0
43 1000.16 1.0
# Manager.Done #44
44 0.0 0.0
44 10.9526 0.0
44 10.9526 0.0
44 10.9551 1.0
44 10.9551 1.0
44 1000.14 1.0
# Manager.Done #45
45 0.0 0.0
45 36.7004 0.0
45 36.7004 0.0
45 37.2892 1.0
45 37.2892 1.0
45 1000.58 1.0
# Manager.Done #46
46 0.0 0.0
46 14.3254 0.0
46 14.3254 0.0
46 15.0384 1.0
46 15.0384 1.0
46 1000.02 1.0
# Manager.Done #47
47 0.0 0.0
47 14.677 0.0
47 14.677 0.0
47 15.3847 1.0
47 15.3847 1.0
47 1000.02 1.0
# Manager.Done #48
48 0.0 0.0
48 18.6576 0.0
48 18.6576 0.0
48 19.3326 1.0
48 19.3326 1.0
48 1000.05 1.0
# Manager.Done #49
49 0.0 0.0
49 46.8966 0.0
49 46.8966 0.0
49 47.5402 1.0
49 47.5402 1.0
49 1000.1 1.0
# Manager.Done #50
50 0.0 0.0
50 12.2794 0.0
50 12.2794 0.0
50 12.6821 1.0
50 12.6821 1.0
50 1000.02 1.0
# Manager.Done #51
51 0.0 0.0
51 16.552 0.0
51 16.552 0.0
51 16.8605 1.0
51 16.8605 1.0
51 1000.66 1.0
# Manager.Done #52
52 0.0 0.0
52 28.4233 0.0
52 28.4233 0.0
52 28.9066 1.0
52 28.9066 1.0
52 1000.03 1.0
# Manager.Done #53
53 0.0 0.0
53 37.5216 0.0
53 37.5216 0.0
53 37.8258 1.0
53 37.8258 1.0
53 1000.05 1.0
# Manager.Done #54
54 0.0 0.0
54 12.3278 0.0
54 12.3278 0.0
54 12.3278 1.0
54 1000.35 1.0
# Manager.Done #55
55 0.0 0.0
55 62.8957 0.0
55 62.8957 0.0
55 63.5163 1.0
55 63.5163 1.0
55 1000.1 1.0
# Manager.Done #56
56 0.0 0.0
56 42.9588 0.0
56 42.9588 0.0
56 43.4804 1.0
56 43.4804 1.0
56 1000.07 1.0
# Manager.Done #57
57 0.0 0.0
57 43.8985 0.0
57 43.8985 0.0
57 44.0916 1.0
57 44.0916 1.0
57 1000.07 1.0
# Manager.Done #58
58 0.0 0.0
58 7.07237 0.0
58 7.07237 0.0
58 7.71461 1.0
58 7.71461 1.0
58 1000.27 1.0
# Manager.Done #59
59 0.0 0.0
59 25.236 0.0
59 25.236 0.0
59 25.9401 1.0
59 25.9401 1.0
59 1000.52 1.0
# Manager.Done #60
60 0.0 0.0
60 37.72 0.0
60 37.72 0.0
60 38.4473 1.0
60 38.4473 1.0
60 1000.13 1.0
# Manager.Done #61
61 0.0 0.0
61 30.1694 0.0
61 30.1694 0.0
61 30.9333 1.0
61 30.9333 1.0
61 1000.22 1.0
# Manager.Done #62
62 0.0 0.0
62 10.6494 0.0
62 10.6494 0.0
62 11.2336 1.0
62 11.2336 1.0
62 1000.57 1.0
# Manager.Done #63
63 0.0 0.0
63 35.2928 0.0
63 35.2928 0.0
63 35.7818 1.0
63 35.7818 1.0
63 1000.01 1.0
# Manager.Done #64
64 0.0 0.0
64 8.08305 0.0
64 8.08305 0.0
64 8.60555 1.0
64 8.60555 1.0
64 1000.08 1.0
# Manager.Done #65
65 0.0 0.0
65 37.9121 0.0
65 37.9121 0.0
65 38.6538 1.0
65 38.6538 1.0
65 1000.22 1.0
# Manager.Done #66
66 0.0 0.0
66 40.7461 0.0
66 40.7461 0.0
66 41.3988 1.0
66 41.3988 1.0
66 1000.34 1.0
# Manager.Done #67
67 0.0 0.0
67 34.8823 0.0
67 34.8823 0.0
67 35.4976 1.0
67 35.4976 1.0
67 1000.08 1.0
# Manager.Done #68
68 0.0 0.0
68 24.8596 0.0
68 24.8596 0.0
68 25.6004 1.0
68 25.6004 1.0
68 1000.23 1.0
# Manager.Done #69
69 0.0 0.0
69 27.1607 0.0
69 27.1607 0.0
69 27.7019 1.0
69 27.7019 1.0
69 1000.57 1.0
# Manager.Done #70
70 0.0 0.0
70 24.356 0.0
70 24.356 0.0
70 25.1182 1.0
70 25.1182 1.0
70 1000.42 1.0
# Manager.Done #71
71 0.0 0.0
71 27.7514 0.0
71 27.7514 0.0
71 28.3719 1.0
71 28.3719 1.0
71 1000.17 1.0
# Manager.Done #72
72 0.0 0.0
72 19.259 0.0
72 19.259 0.0
72 19.8268 1.0
72 19.8268 1.0
72 1000.14 1.0
# Manager.Done #73
73 0.0 0.0
73 12.9343 0.0
73 12.9343 0.0
73 13.6642 1.0
73 13.6642 1.0
73 1000.3 1.0
# Manager.Done #74
74 0.0 0.0
74 25.2167 0.0
74 25.2167 0.0
74 25.9715 1.0
74 25.9715 1.0
74 1000.16 1.0
# Manager.Done #75
75 0.0 0.0
75 33.6427 0.0
75 33.6427 0.0
75 34.4188 1.0
75 34.4188 1.0
75 1000.11 1.0
# Manager.Done #76
76 0.0 0.0
76 19.3119 0.0
76 19.3119 0.0
76 19.8398 1.0
76 19.8398 1.0
76 1000.68 1.0
# Manager.Done #77
77 0.0 0.0
77 34.5978 0.0
77 34.5978 0.0
77 34.7714 1.0
77 34.7714 1.0
77 1000.02 1.0
# Manager.Done #78
78 0.0 0.0
78 36.6406 0.0
78 36.6406 0.0
78 37.2137 1.0
78 37.2137 1.0
78 1000.1 1.0
# Manager.Done #79
79 0.0 0.0
79 22.9295 0.0
79 22.9295 0.0
79 23.3283 1.0
79 23.3283 1.0
79 1000.18 1.0
# Manager.Done #80
80 0.0 0.0
80 28.1336 0.0
80 28.1336 0.0
80 28.5557 1.0
80 28.5557 1.0
80 1000.42 1.0
# Manager.Done #81
81 0.0 0.0
81 20.0703 0.0
81 20.0703 0.0
81 20.8332 1.0
81 20.8332 1.0
81 1000.26 1.0
# Manager.Done #82
82 0.0 0.0
82 43.504 0.0
82 43.504 0.0
82 44.0465 1.0
82 44.0465 1.0
82 1000.18 1.0
# Manager.Done #83
83 0.0 0.0
83 8.09735 0.0
83 8.09735 0.0
83 8.75734 1.0
83 8.75734 1.0
83 1000.15 1.0
# Manager.Done #84
84 0.0 0.0
84 21.3133 0.0
84 21.3133 0.0
84 21.7763 1.0
84 21.7763 1.0
84 1000.02 1.0
# Manager.Done #85
85 0.0 0.0
85 28.5249 0.0
85 28.5249 0.0
85 29.1602 1.0
85 29.1602 1.0
85 1000.13 1.0
# Manager.Done #86
86 0.0 0.0
86 6.15516 0.0
86 6.15516 0.0
86 6.67639 1.0
86 6.67639 1.0
86 1000.01 1.0
# Manager.Done #87
87 0.0 0.0
87 16.3975 0.0
87 16.3975 0.0
87 17.0387 1.0
87 17.0387 1.0
87 1000.17 1.0
# Manager.Done #88
88 0.0 0.0
88 33.3291 0.0
88 33.3291 0.0
88 34.0712 1.0
88 34.0712 1.0
88 1000.07 1.0
# Manager.Done #89
89 0.0 0.0
89 18.8044 0.0
89 18.8044 0.0
89 19.5344 1.0
89 19.5344 1.0
89 1000.08 1.0
# Manager.Done #90
90 0.0 0.0
90 34.2929 0.0
90 34.2929 0.0
90 34.9721 1.0
90 34.9721 1.0
90 1000.2 1.0
# Manager.Done #91
91 0.0 0.0
91 12.0548 0.0
91 12.0548 0.0
91 12.8217 1.0
91 12.8217 1.0
91 1000.08 1.0
# Manager.Done #92
92 0.0 0.0
92 26.4492 0.0
92 26.4492 0.0
92 27.1184 1.0
92 27.1184 1.0
92 1000.1 1.0
# Manager.Done #93
93 0.0 0.0
93 35.9212 0.0
93 35.9212 0.0
93 36.6594 1.0
93 36.6594 1.0
93 1000.22 1.0
# Manager.Done #94
94 0.0 0.0
94 36.8378 0.0
94 36.8378 0.0
94 37.4301 1.0
94 37.4301 1.0
94 1000.2 1.0
# Manager.Done #95
95 0.0 0.0
95 25.1065 0.0
95 25.1065 0.0
95 25.6401 1.0
95 25.6401 1.0
95 1000.2 1.0
# Manager.Done #96
96 0.0 0.0
96 17.9935 0.0
96 17.9935 0.0
96 18.5086 1.0
96 18.5086 1.0
96 1000.47 1.0
# Manager.Done #97
97 0.0 0.0
97 11.1676 0.0
97 11.1676 0.0
97 11.8512 1.0
97 11.8512 1.0
97 1000.13 1.0
# Manager.Done #98
98 0.0 0.0
98 29.1437 0.0
98 29.1437 0.0
98 29.9236 1.0
98 29.9236 1.0
98 1000.59 1.0
# Manager.Done #99
99 0.0 0.0
99 9.58124 0.0
99 9.58124 0.0
99 10.0556 1.0
99 10.0556 1.0
99 1000.08 1.0
# Manager.Done #100
100 0.0 0.0
100 25.5995 0.0
100 25.5995 0.0
100 26.0514 1.0
100 26.0514 1.0
100 1000.07 1.0
# Manager.Done #101
101 0.0 0.0
101 17.099 0.0
101 17.099 0.0
101 17.8797 1.0
101 17.8797 1.0
101 1000.05 1.0
# Manager.Done #102
102 0.0 0.0
102 11.3668 0.0
102 11.3668 0.0
102 12.138 1.0
102 12.138 1.0
102 1000.13 1.0
# Manager.Done #103
103 0.0 0.0
103 31.0793 0.0
103 31.0793 0.0
103 31.7938 1.0
103 31.7938 1.0
103 1000.13 1.0
# Manager.Done #104
104 0.0 0.0
104 31.1399 0.0
104 31.1399 0.0
104 31.8628 1.0
104 31.8628 1.0
104 1000.6 1.0
# Manager.Done #105
105 0.0 0.0
105 9.23804 0.0
105 9.23804 0.0
105 9.81172 1.0
105 9.81172 1.0
105 1000.19 1.0
# Manager.Done #106
106 0.0 0.0
106 10.4031 0.0
106 10.4031 0.0
106 10.4031 1.0
106 1000.12 1.0
# Manager.Done #107
107 0.0 0.0
107 17.8203 0.0
107 17.8203 0.0
107 18.2316 1.0
107 18.2316 1.0
107 1000.07 1.0
# Manager.Done #108
108 0.0 0.0
108 31.7182 0.0
108 31.7182 0.0
108 32.4487 1.0
108 32.4487 1.0
108 1000.1 1.0
# Manager.Done #109
109 0.0 0.0
109 10.5267 0.0
109 10.5267 0.0
109 11.2301 1.0
109 11.2301 1.0
109 1000.39 1.0
# Manager.Done #110
110 0.0 0.0
110 14.3056 0.0
110 14.3056 0.0
110 14.9842 1.0
110 14.9842 1.0
110 1000.0 1.0
# Manager.Done #111
111 0.0 0.0
111 39.3125 0.0
111 39.3125 0.0
111 40.046 1.0
111 40.046 1.0
111 1000.01 1.0
# Manager.Done #112
112 0.0 0.0
112 10.9202 0.0
112 10.9202 0.0
112 11.4543 1.0
112 11.4543 1.0
112 1000.14 1.0
# Manager.Done #113
113 0.0 0.0
113 12.2427 0.0
113 12.2427 0.0
113 12.967 1.0
113 12.967 1.0
113 1000.38 1.0
# Manager.Done #114
114 0.0 0.0
114 26.7887 0.0
114 26.7887 0.0
114 27.4355 1.0
114 27.4355 1.0
114 1000.27 1.0
# Manager.Done #115
115 0.0 0.0
115 42.3637 0.0
115 42.3637 0.0
115 42.8033 1.0
115 42.8033 1.0
115 1000.03 1.0
# Manager.Done #116
116 0.0 0.0
116 9.05795 0.0
116 9.05795 0.0
116 9.82234 1.0
116 9.82234 1.0
116 1000.3 1.0
# Manager.Done #117
117 0.0 0.0
117 34.0444 0.0
117 34.0444 0.0
117 34.4234 1.0
117 34.4234 1.0
117 1000.08 1.0
# Manager.Done #118
118 0.0 0.0
118 39.9829 0.0
118 39.9829 0.0
118 40.2541 1.0
118 40.2541 1.0
118 1000.45 1.0
# Manager.Done #119
119 0.0 0.0
119 21.5979 0.0
119 21.5979 0.0
119 21.9919 1.0
119 21.9919 1.0
119 1000.15 1.0
# Manager.Done #120
120 0.0 0.0
120 26.0353 0.0
120 26.0353 0.0
120 26.6121 1.0
120 26.6121 1.0
120 1000.03 1.0
# Manager.Done #121
121 0.0 0.0
121 15.7908 0.0
121 15.7908 0.0
121 16.3141 1.0
121 16.3141 1.0
121 1000.17 1.0
# Manager.Done #122
122 0.0 0.0
122 23.3402 0.0
122 23.3402 0.0
122 23.871 1.0
122 23.871 1.0
122 1000.18 1.0
# Manager.Done #123
123 0.0 0.0
123 54.9949 0.0
123 54.9949 0.0
123 55.6286 1.0
123 55.6286 1.0
123 1000.1 1.0
# Manager.Done #124
124 0.0 0.0
124 17.9851 0.0
124 17.9851 0.0
124 18.4186 1.0
124 18.4186 1.0
124 1000.93 1.0
# Manager.Done #125
125 0.0 0.0
125 29.1064 0.0
125 29.1064 0.0
125 29.6759 1.0
125 29.6759 1.0
125 1000.15 1.0
# Manager.Done #126
126 0.0 0.0
126 22.8401 0.0
126 22.8401 0.0
126 23.3417 1.0
126 23.3417 1.0
126 1000.07 1.0
# Manager.Done #127
127 0.0 0.0
127 31.8647 0.0
127 31.8647 0.0
127 32.5697 1.0
127 32.5697 1.0
127 1000.13 1.0
# Manager.Done #128
128 0.0 0.0
128 17.999 0.0
128 17.999 0.0
128 18.7664 1.0
128 18.7664 1.0
128 1000.55 1.0
# Manager.Done #129
129 0.0 0.0
129 11.9242 0.0
129 11.9242 0.0
129 12.2608 1.0
129 12.2608 1.0
129 1000.07 1.0
# Manager.Done #130
130 0.0 0.0
130 22.6186 0.0
130 22.6186 0.0
130 23.2062 1.0
130 23.2062 1.0
130 1000.36 1.0
# Manager.Done #131
131 0.0 0.0
131 33.7758 0.0
131 33.7758 0.0
131 34.2394 1.0
131 34.2394 1.0
131 1000.14 1.0
# Manager.Done #132
132 0.0 0.0
132 12.8196 0.0
132 12.8196 0.0
132 13.4456 1.0
132 13.4456 1.0
132 1000.43 1.0
# Manager.Done #133
133 0.0 0.0
133 17.9081 0.0
133 17.9081 0.0
133 18.5638 1.0
133 18.5638 1.0
133 1000.15 1.0
# Manager.Done #134
134 0.0 0.0
134 20.2181 0.0
134 20.2181 0.0
134 20.9452 1.0
134 20.9452 1.0
134 1000.02 1.0
# Manager.Done #135
135 0.0 0.0
135 44.1598 0.0
135 44.1598 0.0
135 44.5221 1.0
135 44.5221 1.0
135 1000.21 1.0
# Manager.Done #136
136 0.0 0.0
136 19.8651 0.0
136 19.8651 0.0
136 20.6103 1.0
136 20.6103 1.0
136 1000.07 1.0
# Manager.Done #137
137 0.0 0.0
137 33.5255 0.0
137 33.5255 0.0
137 33.8711 1.0
137 33.8711 1.0
137 1000.61 1.0
# Manager.Done #138
138 0.0 0.0
138 14.1296 0.0
138 14.1296 0.0
138 14.8926 1.0
138 14.8926 1.0
138 1000.02 1.0
# Manager.Done #139
139 0.0 0.0
139 19.2239 0.0
139 19.2239 0.0
139 19.8212 1.0
139 19.8212 1.0
139 1000.04 1.0
# Manager.Done #140
140 0.0 0.0
140 33.1994 0.0
140 33.1994 0.0
140 33.7558 1.0
140 33.7558 1.0
140 1000.1 1.0
# Manager.Done #141
141 0.0 0.0
141 13.0668 0.0
141 13.0668 0.0
141 13.7313 1.0
141 13.7313 1.0
141 1000.09 1.0
# Manager.Done #142
142 0.0 0.0
142 21.8898 0.0
142 21.8898 0.0
142 22.5481 1.0
142 22.5481 1.0
142 1000.38 1.0
# Manager.Done #143
143 0.0 0.0
143 13.3088 0.0
143 13.3088 0.0
143 13.9817 1.0
143 13.9817 1.0
143 1000.21 1.0
# Manager.Done #144
144 0.0 0.0
144 22.7727 0.0
144 22.7727 0.0
144 23.3539 1.0
144 23.3539 1.0
144 1000.4 1.0
# Manager.Done #145
145 0.0 0.0
145 13.3508 0.0
145 13.3508 0.0
145 13.4946 1.0
145 13.4946 1.0
145 1000.39 1.0
# Manager.Done #146
146 0.0 0.0
146 61.717 0.0
146 61.717 0.0
146 62.2145 1.0
146 62.2145 1.0
146 1000.04 1.0
# Manager.Done #147
147 0.0 0.0
147 15.7134 0.0
147 15.7134 0.0
147 16.2686 1.0
147 16.2686 1.0
147 1000.04 1.0
# Manager.Done #148
148 0.0 0.0
148 39.3033 0.0
148 39.3033 0.0
148 39.7997 1.0
148 39.7997 1.0
148 1000.38 1.0
# Manager.Done #149
149 0.0 0.0
149 24.6232 0.0
149 24.6232 0.0
149 24.8712 1.0
149 24.8712 1.0
149 1000.23 1.0
# Manager.Done #150
150 0.0 0.0
150 8.29009 0.0
150 8.29009 0.0
150 8.93739 1.0
150 8.93739 1.0
150 1000.19 1.0
# Manager.Done #151
151 0.0 0.0
151 11.593 0.0
151 11.593 0.0
151 11.7285 1.0
151 11.7285 1.0
151 1000.03 1.0
# Manager.Done #152
152 0.0 0.0
152 21.6188 0.0
152 21.6188 0.0
152 22.3951 1.0
152 22.3951 1.0
152 1000.26 1.0
# Manager.Done #153
153 0.0 0.0
153 20.5098 0.0
153 20.5098 0.0
153 21.0333 1.0
153 21.0333 1.0
153 1000.18 1.0
# Manager.Done #154
154 0.0 0.0
154 16.635 0.0
154 16.635 0.0
154 17.3149 1.0
154 17.3149 1.0
154 1000.18 1.0
# Manager.Done #155
155 0.0 0.0
155 7.45128 0.0
155 7.45128 0.0
155 7.97189 1.0
155 7.97189 1.0
155 1000.0 1.0
# Manager.Done #156
156 0.0 0.0
156 10.9249 0.0
156 10.9249 0.0
156 11.2138 1.0
156 11.2138 1.0
156 1000.78 1.0
# Manager.Done #157
157 0.0 0.0
157 22.965 0.0
157 22.965 0.0
157 23.7304 1.0
157 23.7304 1.0
157 1000.08 1.0
# Manager.Done #158
158 0.0 0.0
158 20.1919 0.0
158 20.1919 0.0
158 20.7496 1.0
158 20.7496 1.0
158 1000.06 1.0
# Manager.Done #159
159 0.0 0.0
159 17.4994 0.0
159 17.4994 0.0
159 17.9606 1.0
159 17.9606 1.0
159 1000.09 1.0
# Manager.Done #160
160 0.0 0.0
160 18.1438 0.0
160 18.1438 0.0
160 18.7973 1.0
160 18.7973 1.0
160 1000.54 1.0
# Manager.Done #161
161 0.0 0.0
161 71.9613 0.0
161 71.9613 0.0
161 72.6653 1.0
161 72.6653 1.0
161 1000.36 1.0
# Manager.Done #162
162 0.0 0.0
162 17.0337 0.0
162 17.0337 0.0
162 17.5173 1.0
162 17.5173 1.0
162 1000.22 1.0
# Manager.Done #163
163 0.0 0.0
163 28.4389 0.0
163 28.4389 0.0
163 28.987 1.0
163 28.987 1.0
163 1000.05 1.0
# Manager.Done #164
164 0.0 0.0
164 35.295 0.0
164 35.295 0.0
164 35.9049 1.0
164 35.9049 1.0
164 1000.31 1.0
# Manager.Done #165
165 0.0 0.0
165 22.9751 0.0
165 22.9751 0.0
165 23.5267 1.0
165 23.5267 1.0
165 1000.42 1.0
# Manager.Done #166
166 0.0 0.0
166 24.6742 0.0
166 24.6742 0.0
166 25.1489 1.0
166 25.1489 1.0
166 1000.04 1.0
# Manager.Done #167
167 0.0 0.0
167 7.1781 0.0
167 7.1781 0.0
167 7.89316 1.0
167 7.89316 1.0
167 1000.22 1.0
# Manager.Done #168
168 0.0 0.0
168 9.22783 0.0
168 9.22783 0.0
168 9.95681 1.0
168 9.95681 1.0
168 1000.37 1.0
# Manager.Done #169
169 0.0 0.0
169 17.4611 0.0
169 17.4611 0.0
169 18.032 1.0
169 18.032 1.0
169 1000.08 1.0
# Manager.Done #170
170 0.0 0.0
170 61.781 0.0
170 61.781 0.0
170 62.4997 1.0
170 62.4997 1.0
170 1000.42 1.0
# Manager.Done #171
171 0.0 0.0
171 26.4098 0.0
171 26.4098 0.0
171 26.9407 1.0
171 26.9407 1.0
171 1000.02 1.0
# Manager.Done #172
172 0.0 0.0
172 22.8519 0.0
172 22.8519 0.0
172 23.5138 1.0
172 23.5138 1.0
172 1000.17 1.0
# Manager.Done #173
173 0.0 0.0
173 20.7496 0.0
173 20.7496 0.0
173 21.0432 1.0
173 21.0432 1.0
173 1000.26 1.0
# Manager.Done #174
174 0.0 0.0
174 20.1748 0.0
174 20.1748 0.0
174 20.8684 1.0
174 20.8684 1.0
174 1000.19 1.0
# Manager.Done #175
175 0.0 0.0
175 27.4418 0.0
175 27.4418 0.0
175 28.054 1.0
175 28.054 1.0
175 1000.56 1.0
# Manager.Done #176
176 0.0 0.0
176 18.2816 0.0
176 18.2816 0.0
176 18.5336 1.0
176 18.5336 1.0
176 1000.05 1.0
# Manager.Done #177
177 0.0 0.0
177 30.792 0.0
177 30.792 0.0
177 31.5683 1.0
177 31.5683 1.0
177 1000.26 1.0
# Manager.Done #178
178 0.0 0.0
178 11.0251 0.0
178 11.0251 0.0
178 11.7524 1.0
178 11.7524 1.0
178 1000.01 1.0
# Manager.Done #179
179 0.0 0.0
179 9.67402 0.0
179 9.67402 0.0
179 10.2771 1.0
179 10.2771 1.0
179 1000.07 1.0
# Manager.Done #180
180 0.0 0.0
180 27.1299 0.0
180 27.1299 0.0
180 27.9084 1.0
180 27.9084 1.0
180 1000.3 1.0
# Manager.Done #181
181 0.0 0.0
181 20.3004 0.0
181 20.3004 0.0
181 20.5715 1.0
181 20.5715 1.0
181 1000.0 1.0
# Manager.Done #182
182 0.0 0.0
182 53.7102 0.0
182 53.7102 0.0
182 54.4386 1.0
182 54.4386 1.0
182 1000.02 1.0
# Manager.Done #183
183 0.0 0.0
183 14.4786 0.0
183 14.4786 0.0
183 14.9616 1.0
183 14.9616 1.0
183 1000.11 1.0
# Manager.Done #184
184 0.0 0.0
184 15.7975 0.0
184 15.7975 0.0
184 16.4506 1.0
184 16.4506 1.0
184 1000.04 1.0
# Manager.Done #185
185 0.0 0.0
185 47.7894 0.0
185 47.7894 0.0
185 48.3354 1.0
185 48.3354 1.0
185 1000.05 1.0
# Manager.Done #186
186 0.0 0.0
186 26.727 0.0
186 26.727 0.0
186 27.3653 1.0
186 27.3653 1.0
186 1000.25 1.0
# Manager.Done #187
187 0.0 0.0
187 33.2871 0.0
187 33.2871 0.0
187 34.0417 1.0
187 34.0417 1.0
187 1000.0 1.0
# Manager.Done #188
188 0.0 0.0
188 22.3646 0.0
